2021-10-05 13:41:35,2021-10-05 14:06:19,IP Address,107.77.206.161,100,1483,True,2021-10-05 14:06:19,R_2Yac6zJbaXI1PvG,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,I consent,Female,21,Prefer not to say,Some college,0,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Uncertain,Anger,Sadness,Other,Anger,Other,Other,Disgust,Uncertain,Disgust,Disgust,Disgust,Happiness,Disgust,Disgust,Fear,Fear,Disgust,Surprise,Surprise,Fear,Fear,Other,Neutral,Happiness,Happiness,Happiness,Neutral,Happiness,Uncertain,Happiness,Neutral,Happiness,Uncertain,Anger,Neutral,Fear,Anger,Other,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Disgust,Fear,Surprise,Other,Surprise,Other,Uncertain,Surprise,Surprise,Surprise,Neutral,Sadness,Neutral,Uncertain,Neutral,Neutral,Uncertain,Surprise,Anger,Anger,Anger,Anger,Anger,Uncertain,Uncertain,Anger,Uncertain,Disgust,Other,Other,Disgust,Other,Uncertain,Disgust,Disgust,Fear,Fear,Surprise,Surprise,Uncertain,Surprise,Disgust,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Anger,Neutral,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Fear,Sadness,Anger,Sadness,Sadness,Sadness,Sadness,Uncertain,Neutral,Fear,Happiness,Surprise,Other,Surprise,Uncertain,Other,Uncertain,Other,Sadness,Surprise,Other,Uncertain,Uncertain,Fear,Anger,Anger,Anger,Anger,Other,Anger,Anger,Other,Disgust,Other,Disgust,Disgust,Other,Other,Fear,Disgust,Disgust,Uncertain,Other,Fear,Fear,Fear,Fear,Fear,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Neutral,Other,Neutral,Neutral,Neutral,Neutral,Other,Disgust,Fear,Sadness,Sadness,Sadness,Uncertain,Disgust,Sadness,Surprise,Surprise,Other,Other,Other,Other,Other,Uncertain,Other,Happiness,Uncertain,Other,Other,Other,Other,Neutral
2021-10-05 15:36:23,2021-10-05 16:01:33,IP Address,72.33.0.20,100,1509,True,2021-10-05 16:01:34,R_1eXoLxSGsj0mtXX,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,18,White or Caucasian,Some college,0,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Disgust,Anger,Anger,Sadness,Surprise,Sadness,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Happiness,Disgust,Anger,Fear,Fear,Fear,Surprise,Fear,Disgust,Fear,Surprise,Disgust,Happiness,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Uncertain,Sadness,Uncertain,Neutral,Neutral,Uncertain,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Uncertain,Sadness,Uncertain,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Fear,Happiness,Uncertain,Happiness,Uncertain,Disgust,Anger,Uncertain,Fear,Sadness,Disgust,Sadness,Disgust,Disgust,Disgust,Disgust,Uncertain,Disgust,Surprise,Disgust,Surprise,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Fear,Surprise,Fear,Surprise,Surprise,Uncertain,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Sadness,Surprise,Surprise,Fear,Neutral,Fear,Surprise,Neutral,Fear,Anger,Sadness,Anger,Sadness,Sadness,Sadness,Anger,Surprise,Fear,Fear,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Uncertain,Anger,Uncertain,Surprise,Surprise,Disgust,Happiness,Sadness,Anger,Fear,Disgust,Sadness,Anger,Anger,Neutral,Anger,Disgust,Neutral,Disgust,Disgust,Surprise,Disgust,Disgust,Disgust,Disgust,Surprise,Fear,Sadness,Fear,Fear,Surprise,Fear,Surprise,Neutral,Happiness,Happiness,Happiness,Surprise,Happiness,Happiness,Neutral,Neutral,Anger,Disgust,Disgust,Neutral,Neutral,Disgust,Disgust,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Sadness,Surprise,Surprise,Surprise,Fear,Surprise,Surprise,Surprise,Disgust,Surprise,Happiness,Disgust,Disgust,Disgust,Anger,Disgust,Neutral
2021-10-05 14:12:06,2021-10-05 16:02:55,IP Address,72.33.2.100,100,6648,True,2021-10-05 16:02:55,R_2zTKtc0m0fkmXZz,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,18,White or Caucasian,Some college,,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Fear,Anger,Sadness,Anger,Other,Disgust,Other,Disgust,Other,Disgust,Other,Disgust,Happiness,Disgust,Surprise,Fear,Happiness,Surprise,Sadness,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Sadness,Uncertain,Anger,Neutral,Other,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Happiness,Surprise,Other,Happiness,Other,Surprise,Surprise,Neutral,Happiness,Neutral,Happiness,Happiness,Disgust,Sadness,Surprise,Surprise,Sadness,Anger,Sadness,Sadness,Disgust,Anger,Other,Anger,Anger,Disgust,Other,Other,Disgust,Other,Other,Disgust,Anger,Fear,Sadness,Surprise,Other,Surprise,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Anger,Neutral,Neutral,Neutral,Neutral,Other,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Neutral,Other,Fear,Surprise,Neutral,Fear,Other,Other,Other,Other,Other,Other,Neutral,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Neutral,Anger,Anger,Other,Other,Other,Other,Disgust,Disgust,Disgust,Disgust,Fear,Other,Sadness,Fear,Surprise,Surprise,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Other,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Fear,Sadness,Sadness,Sadness,Neutral,Other,Sadness,Surprise,Happiness,Surprise,Surprise,Other,Other,Surprise,Other,Happiness,Happiness,Other,Other,Other,Other,Other,Neutral
2021-10-05 17:17:35,2021-10-05 17:36:59,IP Address,72.33.2.110,100,1164,True,2021-10-05 17:37:00,R_28AJ9cb2mRwXj8V,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,18,White or Caucasian,High school graduate,140282,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Anger,Anger,Anger,Other,Disgust,Disgust,Disgust,Disgust,Disgust,Other,Disgust,Disgust,Fear,Fear,Fear,Fear,Surprise,Fear,Uncertain,Fear,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Sadness,Neutral,Neutral,Anger,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Fear,Surprise,Other,Other,Surprise,Surprise,Surprise,Uncertain,Neutral,Other,Uncertain,Disgust,Sadness,Disgust,Neutral,Sadness,Sadness,Sadness,Sadness,Anger,Anger,Surprise,Anger,Anger,Disgust,Uncertain,Disgust,Anger,Disgust,Disgust,Disgust,Disgust,Fear,Sadness,Surprise,Neutral,Uncertain,Surprise,Surprise,Sadness,Happiness,Happiness,Happiness,Happiness,Neutral,Uncertain,Happiness,Happiness,Anger,Neutral,Neutral,Neutral,Uncertain,Uncertain,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Neutral,Fear,Fear,Surprise,Surprise,Surprise,Anger,Uncertain,Uncertain,Uncertain,Neutral,Surprise,Uncertain,Neutral,Uncertain,Sadness,Anger,Anger,Anger,Sadness,Anger,Anger,Neutral,Anger,Disgust,Happiness,Anger,Disgust,Uncertain,Disgust,Disgust,Disgust,Disgust,Surprise,Sadness,Sadness,Fear,Neutral,Surprise,Fear,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Anger,Surprise,Sadness,Surprise,Happiness,Disgust,Surprise,Surprise,Happiness,Surprise,Fear,Happiness,Happiness,Uncertain,Other,Surprise,Anger,Other,Neutral
2021-10-05 17:17:52,2021-10-05 17:44:01,IP Address,72.33.2.76,100,1568,True,2021-10-05 17:44:01,R_3CSyCZsmUVtfMLn,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Male,18,White or Caucasian,Some college,150000,"English,Dutch",,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Other,Disgust,Neutral,Anger,Surprise,Other,Disgust,Anger,Disgust,Happiness,Surprise,Anger,Disgust,Surprise,Fear,Sadness,Surprise,Sadness,Fear,Other,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Fear,Neutral,Disgust,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Neutral,Happiness,Surprise,Happiness,Other,Surprise,Surprise,Neutral,Happiness,Neutral,Other,Neutral,Disgust,Other,Surprise,Fear,Sadness,Disgust,Sadness,Neutral,Disgust,Anger,Disgust,Anger,Anger,Disgust,Disgust,Surprise,Disgust,Other,Disgust,Disgust,Disgust,Fear,Sadness,Fear,Neutral,Anger,Surprise,Uncertain,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Happiness,Neutral,Sadness,Sadness,Sadness,Fear,Sadness,Sadness,Neutral,Sadness,Surprise,Sadness,Fear,Fear,Happiness,Surprise,Surprise,Anger,Disgust,Happiness,Anger,Disgust,Surprise,Surprise,Surprise,Happiness,Sadness,Anger,Anger,Anger,Sadness,Anger,Anger,Neutral,Neutral,Anger,Other,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Fear,Sadness,Sadness,Fear,Surprise,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Anger,Neutral,Neutral,Other,Sadness,Fear,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Happiness,Happiness,Fear,Surprise,Surprise,Fear,Surprise,Neutral,Happiness,Uncertain,Disgust,Happiness,Other,Anger,Other,Other
2021-09-28 18:35:57,2021-09-28 18:37:08,IP Address,50.93.222.103,3,71,False,2021-10-05 18:37:09,R_2DUiDvcCcvZjgK3,,,,,,,anonymous,EN,I consent,Male,19,Multiple ethnicities,Some college,150000,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05 18:51:12,2021-10-05 19:17:59,IP Address,72.33.2.126,100,1606,True,2021-10-05 19:17:59,R_2dQNkugmUAVRrZl,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,18,White or Caucasian,High school graduate,99718,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Uncertain,Anger,Anger,Sadness,Anger,Sadness,Disgust,Anger,Disgust,Uncertain,Disgust,Uncertain,Disgust,Happiness,Disgust,Other,Fear,Fear,Fear,Other,Happiness,Fear,Fear,Uncertain,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Neutral,Sadness,Neutral,Disgust,Other,Uncertain,Neutral,Sadness,Sadness,Fear,Sadness,Sadness,Sadness,Uncertain,Sadness,Surprise,Other,Surprise,Happiness,Other,Surprise,Surprise,Neutral,Happiness,Fear,Other,Uncertain,Disgust,Uncertain,Other,Uncertain,Sadness,Disgust,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Disgust,Fear,Disgust,Anger,Disgust,Anger,Uncertain,Disgust,Uncertain,Sadness,Disgust,Fear,Uncertain,Fear,Fear,Fear,Happiness,Uncertain,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Anger,Neutral,Neutral,Uncertain,Uncertain,Neutral,Uncertain,Uncertain,Sadness,Sadness,Sadness,Sadness,Anger,Sadness,Sadness,Sadness,Uncertain,Other,Uncertain,Happiness,Surprise,Surprise,Surprise,Happiness,Other,Uncertain,Uncertain,Disgust,Surprise,Other,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Uncertain,Anger,Neutral,Uncertain,Disgust,Happiness,Uncertain,Other,Disgust,Anger,Disgust,Disgust,Fear,Fear,Disgust,Sadness,Fear,Surprise,Other,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Uncertain,Sadness,Uncertain,Happiness,Uncertain,Sadness,Fear,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Happiness,Fear,Surprise,Uncertain,Happiness,Surprise,Fear,Happiness,Uncertain,Disgust,Disgust,Uncertain,Uncertain,Other,Uncertain
2021-10-05 18:54:22,2021-10-05 19:31:34,IP Address,66.188.108.156,100,2232,True,2021-10-05 19:31:35,R_1odIvB6DWwGuBV0,,,,,43.06280517578125,-89.31710052490234375,anonymous,EN,I consent,Male,18,White or Caucasian,High school graduate,50070,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Disgust,Uncertain,Sadness,Uncertain,Anger,Disgust,Uncertain,Anger,Surprise,Disgust,Disgust,Disgust,Disgust,Sadness,Surprise,Disgust,Happiness,Surprise,Fear,Other,Surprise,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Disgust,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Other,Surprise,Happiness,Neutral,Surprise,Surprise,Surprise,Happiness,Neutral,Other,Neutral,Other,Uncertain,Disgust,Neutral,Sadness,Anger,Anger,Neutral,Disgust,Uncertain,Anger,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Anger,Fear,Sadness,Surprise,Uncertain,Surprise,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Fear,Surprise,Anger,Sadness,Sadness,Sadness,Sadness,Happiness,Other,Surprise,Other,Surprise,Surprise,Surprise,Happiness,Happiness,Other,Uncertain,Sadness,Surprise,Surprise,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Disgust,Anger,Neutral,Anger,Disgust,Other,Disgust,Disgust,Other,Disgust,Disgust,Disgust,Sadness,Surprise,Fear,Sadness,Disgust,Neutral,Surprise,Surprise,Other,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Sadness,Sadness,Sadness,Sadness,Anger,Disgust,Anger,Surprise,Happiness,Surprise,Surprise,Neutral,Surprise,Surprise,Surprise,Happiness,Other,Uncertain,Disgust,Disgust,Other,Disgust,Neutral
2021-09-28 19:42:23,2021-09-28 19:44:45,IP Address,72.33.2.154,4,142,False,2021-10-05 19:44:45,R_2QgIb9LabQE1zCu,,,,,,,anonymous,EN,I consent,Male,18,Black or African American,Some college,30516,"English,Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28 15:37:28,2021-09-28 19:51:50,IP Address,72.33.2.172,4,15262,False,2021-10-05 19:51:51,R_eJAAv3Wa7ajP94Z,,,,,,,anonymous,EN,I consent,Male,18,Asian,High school graduate,40775,"English,Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05 17:20:23,2021-10-05 20:08:56,IP Address,72.33.2.53,100,10113,True,2021-10-05 20:08:57,R_3GdjPnE3Kbcq9XA,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Male,18,White or Caucasian,Some college,120634,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Other,Anger,Other,Other,Other,Anger,Other,Neutral,Uncertain,Other,Disgust,Other,Disgust,Happiness,Surprise,Uncertain,Disgust,Surprise,Sadness,Surprise,Surprise,Sadness,Fear,Other,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Other,Neutral,Neutral,Neutral,Other,Neutral,Fear,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Neutral,Neutral,Surprise,Uncertain,Surprise,Surprise,Surprise,Other,Other,Uncertain,Other,Happiness,Anger,Other,Surprise,Surprise,Sadness,Sadness,Neutral,Anger,Sadness,Anger,Anger,Anger,Anger,Disgust,Disgust,Other,Anger,Uncertain,Other,Disgust,Other,Fear,Sadness,Surprise,Other,Happiness,Surprise,Disgust,Sadness,Happiness,Happiness,Happiness,Uncertain,Uncertain,Happiness,Happiness,Happiness,Uncertain,Sadness,Sadness,Other,Neutral,Neutral,Other,Uncertain,Sadness,Anger,Sadness,Sadness,Neutral,Sadness,Sadness,Sadness,Surprise,Uncertain,Surprise,Happiness,Surprise,Surprise,Sadness,Happiness,Surprise,Other,Happiness,Neutral,Disgust,Surprise,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Neutral,Anger,Uncertain,Neutral,Uncertain,Other,Disgust,Uncertain,Disgust,Anger,Surprise,Disgust,Disgust,Other,Sadness,Sadness,Surprise,Uncertain,Surprise,Surprise,Uncertain,Other,Happiness,Happiness,Other,Happiness,Happiness,Happiness,Uncertain,Uncertain,Other,Neutral,Other,Uncertain,Neutral,Uncertain,Fear,Anger,Sadness,Other,Sadness,Other,Neutral,Sadness,Surprise,Happiness,Happiness,Neutral,Surprise,Surprise,Surprise,Surprise,Uncertain,Happiness,Neutral,Other,Other,Neutral,Other,Uncertain
2021-09-28 19:34:33,2021-09-28 20:25:55,IP Address,50.93.222.98,4,3081,False,2021-10-05 20:25:59,R_1d9TkzwpX3jxJZs,,,,,,,anonymous,EN,I consent,Female,20,White or Caucasian,Some college,29789,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28 22:00:19,2021-09-28 22:15:15,IP Address,72.33.2.73,4,895,False,2021-10-05 22:15:20,R_272pcdWyZ9Gk88b,,,,,,,anonymous,EN,I consent,Male,19,Multiple ethnicities,High school graduate,125282,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28 22:10:43,2021-09-28 22:28:37,IP Address,68.187.66.230,4,1073,False,2021-10-05 22:28:44,R_1CHYLxoTPq6PaIv,,,,,,,anonymous,EN,I consent,Female,20,Asian,2 year degree,47324,"English,Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06 01:41:18,2021-10-06 02:27:47,IP Address,72.33.2.160,100,2789,True,2021-10-06 02:27:48,R_8q4X7iSS4yj34Y1,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,,Asian,High school graduate,4014,"English,Chinese",,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Other,Anger,Anger,Anger,Anger,Disgust,Uncertain,Disgust,Surprise,Disgust,Happiness,Disgust,Sadness,Fear,Fear,Fear,Fear,Fear,Sadness,Fear,Surprise,Other,Other,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Other,Uncertain,Anger,Sadness,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Fear,Surprise,Surprise,Surprise,Happiness,Disgust,Surprise,Fear,Neutral,Happiness,Disgust,Anger,Neutral,Anger,Sadness,Other,Other,Sadness,Other,Fear,Anger,Anger,Anger,Sadness,Anger,Other,Disgust,Uncertain,Sadness,Disgust,Disgust,Happiness,Disgust,Other,Fear,Sadness,Surprise,Surprise,Fear,Fear,Disgust,Sadness,Sadness,Neutral,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Other,Uncertain,Neutral,Surprise,Other,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Neutral,Neutral,Neutral,Fear,Surprise,Neutral,Surprise,Surprise,Other,Other,Anger,Neutral,Fear,Other,Disgust,Happiness,Sadness,Other,Anger,Anger,Anger,Anger,Anger,Neutral,Anger,Disgust,Happiness,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Disgust,Neutral,Sadness,Sadness,Fear,Neutral,Fear,Fear,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Sadness,Neutral,Anger,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Fear,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Surprise,Fear,Fear,Fear,Surprise,Surprise,Fear,Happiness,Uncertain,Disgust,Neutral,Disgust,Happiness,Disgust,Neutral
2021-09-29 10:00:59,2021-09-29 10:08:06,IP Address,72.33.2.226,4,426,False,2021-10-06 10:08:07,R_125X3lkNksP26sX,,,,,,,anonymous,EN,I consent,Female,18,White or Caucasian,High school graduate,90211,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06 09:51:15,2021-10-06 10:10:55,IP Address,66.168.55.251,100,1180,True,2021-10-06 10:10:56,R_1r2rvY7uJjX5EFI,,,,,43.0370941162109375,-89.3932037353515625,anonymous,EN,I consent,Female,20,White or Caucasian,Some college,120211,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Disgust,Anger,Anger,Uncertain,Disgust,Sadness,Disgust,Other,Disgust,Uncertain,Disgust,Anger,Disgust,Happiness,Surprise,Neutral,Disgust,Fear,Fear,Surprise,Surprise,Fear,Uncertain,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Surprise,Happiness,Neutral,Happiness,Disgust,Disgust,Disgust,Fear,Sadness,Uncertain,Disgust,Sadness,Surprise,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Other,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Happiness,Neutral,Other,Neutral,Uncertain,Sadness,Surprise,Fear,Sadness,Anger,Fear,Disgust,Anger,Disgust,Other,Anger,Anger,Disgust,Disgust,Disgust,Anger,Disgust,Other,Disgust,Disgust,Uncertain,Sadness,Surprise,Fear,Happiness,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Anger,Uncertain,Neutral,Neutral,Neutral,Sadness,Fear,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Fear,Fear,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Happiness,Happiness,Fear,Surprise,Fear,Disgust,Happiness,Sadness,Anger,Anger,Disgust,Anger,Neutral,Anger,Uncertain,Disgust,Disgust,Uncertain,Disgust,Disgust,Other,Other,Disgust,Disgust,Fear,Fear,Fear,Sadness,Fear,Surprise,Surprise,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Disgust,Happiness,Anger,Fear,Happiness,Neutral,Uncertain,Fear,Fear,Fear,Sadness,Fear,Sadness,Anger,Fear,Sadness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Fear,Happiness,Happiness,Uncertain,Disgust,Uncertain,Other,Other,Uncertain
